method,pf,pm,td,detected,det_H25,det_H50,det_H100,mean_logBIR,max_logBIR,rep_id,job_id,scenario_id,block_id,rep_start,rep_end,study,fault_type,step_delta,w_roll,gamma_online,online_contamination,offline_contamination,eps_offline,alpha_adaptive,c_liu_T2,c_class_roll,c_rrh_075,c_rrh_085,c_rrh_adaptive
Liu_F_offline,0.0779510022271715,0.9173884077281812,27,1,0,1,1,0.007247316332746407,0.5160405157671439,20,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.042316258351893093,0.9520319786808794,16,1,1,1,1,0.007247316332746407,0.5160405157671439,20,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0467706013363029,0.950033311125916,9,1,1,1,1,0.08387446551392619,0.5278789336749279,20,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.0400890868596882,0.9420386409060626,3,1,1,1,1,0.041013917533712446,0.5153846616796169,20,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.0378619153674833,0.9433710859427049,9,1,1,1,1,0.007247316332746407,0.5160405157671439,20,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0400890868596882,0.9433710859427049,9,1,1,1,1,-0.02057478612829844,0.25605839684444476,21,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.0378619153674833,0.9487008660892738,8,1,1,1,1,-0.02057478612829844,0.25605839684444476,21,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.031180400890868598,0.9453697534976683,2,1,1,1,1,0.0024423097799829165,0.38663299235910564,21,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.0334075723830735,0.9460359760159893,2,1,1,1,1,-0.01621664443524893,0.2949661600468687,21,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.028953229398663696,0.9480346435709527,2,1,1,1,1,-0.02057478612829844,0.25605839684444476,21,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0556792873051225,0.955363091272485,7,1,1,1,1,0.14470128721250047,0.7692482122372635,22,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.0400890868596882,0.9526982011992006,4,1,1,1,1,0.14470128721250047,0.7692482122372635,22,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.035634743875278395,0.9593604263824117,30,1,0,1,1,0.22582996317762494,0.8965427876623515,22,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.0400890868596882,0.9546968687541639,4,1,1,1,1,0.19759619829350286,0.8870776656628756,22,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.0378619153674833,0.9540306462358428,30,1,0,1,1,0.14470128721250047,0.7692482122372635,22,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.06904231625835189,0.9453697534976683,2,1,1,1,1,0.11133202243462718,0.43822760544437145,23,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.044543429844097995,0.9533644237175216,14,1,1,1,1,0.11133202243462718,0.43822760544437145,23,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0400890868596882,0.9546968687541639,14,1,1,1,1,0.17631317138353508,0.4969172709381491,23,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.042316258351893093,0.9526982011992006,14,1,1,1,1,0.14615138404310163,0.5646329799179233,23,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.0378619153674833,0.9560293137908061,14,1,1,1,1,0.11133202243462718,0.43822760544437145,23,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.026726057906458798,0.9586942038640907,10,1,1,1,1,0.26994534474481735,0.8072447299947472,24,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.0334075723830735,0.9546968687541639,10,1,1,1,1,0.26994534474481735,0.8072447299947472,24,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.024498886414253896,0.9533644237175216,10,1,1,1,1,0.3625754125470402,1.035894838289252,24,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.026726057906458798,0.9473684210526315,10,1,1,1,1,0.29979928851242194,0.9446361569011064,24,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.028953229398663696,0.9513657561625583,10,1,1,1,1,0.26994534474481735,0.8072447299947472,24,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0757238307349666,0.9580279813457695,36,1,0,1,1,0.08689845617672418,0.4701020828721907,25,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.042316258351893093,0.9520319786808794,1,1,1,1,1,0.08689845617672418,0.4701020828721907,25,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0400890868596882,0.9473684210526315,1,1,1,1,1,0.15147951036131918,0.9794263736981463,25,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.0400890868596882,0.950033311125916,1,1,1,1,1,0.0921717080300627,0.5779877407205536,25,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.042316258351893093,0.9546968687541639,1,1,1,1,1,0.08689845617672418,0.4701020828721907,25,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.051224944320712694,0.966688874083944,19,1,1,1,1,0.23547627789571537,0.8142536778467981,26,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.05790645879732739,0.9480346435709527,48,1,0,1,1,0.23547627789571537,0.8142536778467981,26,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.060133630289532294,0.9427048634243838,22,1,1,1,1,0.27553591203876676,0.9302469320557885,26,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.066815144766147,0.938707528314457,22,1,1,1,1,0.2541268216259575,0.9476842445258642,26,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.062360801781737196,0.9400399733510992,22,1,1,1,1,0.23547627789571537,0.8142536778467981,26,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.022271714922048998,0.9713524317121919,13,1,1,1,1,-0.009758394483588496,0.47136359012628315,27,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.042316258351893093,0.9560293137908061,13,1,1,1,1,-0.009758394483588496,0.47136359012628315,27,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0378619153674833,0.9520319786808794,33,1,0,1,1,0.049276608136754524,0.41235775597835733,27,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.042316258351893093,0.9487008660892738,33,1,0,1,1,-0.010587488496817133,0.28717722760094677,27,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.031180400890868598,0.9493670886075949,102,1,0,0,0,-0.009758394483588496,0.47136359012628315,27,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0400890868596882,0.8574283810792804,2,1,1,1,1,0.13023064795805467,0.5647704681095584,28,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.042316258351893093,0.9453697534976683,2,1,1,1,1,0.13023064795805467,0.5647704681095584,28,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.028953229398663696,0.9506995336442372,2,1,1,1,1,0.2350705142234868,0.9824641023251655,28,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.035634743875278395,0.9473684210526315,2,1,1,1,1,0.17073696415606046,0.7918497106951916,28,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.0334075723830735,0.9487008660892738,2,1,1,1,1,0.13023064795805467,0.5647704681095584,28,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.028953229398663696,0.9680213191205863,97,1,0,0,1,0.0890181978928581,0.40319099808956693,29,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.051224944320712694,0.9467021985343105,9,1,1,1,1,0.0890181978928581,0.40319099808956693,29,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0556792873051225,0.9393737508327782,9,1,1,1,1,0.06965829759728291,0.41502941778513414,29,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.062360801781737196,0.938707528314457,9,1,1,1,1,0.07831106447105944,0.40556429459581533,29,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.053452115812917596,0.9413724183877415,9,1,1,1,1,0.0890181978928581,0.40319099808956693,29,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0378619153674833,0.9640239840106596,2,1,1,1,1,0.17624440120962476,0.5580577183192252,30,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.053452115812917596,0.9520319786808794,17,1,1,1,1,0.17624440120962476,0.5580577183192252,30,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.07349665924276169,0.950033311125916,1,1,1,1,1,0.1800980503091135,0.5902390761595804,30,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.0779510022271715,0.9453697534976683,1,1,1,1,1,0.19181633845515408,0.5604310146802804,30,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.06904231625835189,0.9480346435709527,1,1,1,1,1,0.17624440120962476,0.5580577183192252,30,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0378619153674833,0.9693537641572285,32,1,0,1,1,0.07109917950137606,0.5200301348174401,31,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.0378619153674833,0.9487008660892738,4,1,1,1,1,0.07109917950137606,0.5200301348174401,31,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0378619153674833,0.950033311125916,4,1,1,1,1,0.16289492834351416,1.1203159582966098,31,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.035634743875278395,0.9447035309793471,4,1,1,1,1,0.08666200483107674,0.6648230255889986,31,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.0400890868596882,0.9460359760159893,4,1,1,1,1,0.07109917950137606,0.5200301348174401,31,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.051224944320712694,0.966022651565623,39,1,0,1,1,0.12794519596638518,0.5085972892059942,32,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.0467706013363029,0.9526982011992006,3,1,1,1,1,0.12794519596638518,0.5085972892059942,32,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0378619153674833,0.9487008660892738,3,1,1,1,1,0.12166449710830461,0.7011767460625773,32,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.044543429844097995,0.9447035309793471,3,1,1,1,1,0.13839718784156743,0.5109705855400026,32,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.042316258351893093,0.9467021985343105,3,1,1,1,1,0.12794519596638518,0.5085972892059942,32,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0400890868596882,0.9646902065289806,9,1,1,1,1,0.06558986216075725,0.5342475540497702,33,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.04899777282850779,0.9493670886075949,2,1,1,1,1,0.06558986216075725,0.5342475540497702,33,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0467706013363029,0.9467021985343105,2,1,1,1,1,0.1385624236600283,0.7043155294946981,33,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.042316258351893093,0.9473684210526315,2,1,1,1,1,0.11104913097110804,0.634606581537045,33,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.044543429844097995,0.9473684210526315,2,1,1,1,1,0.06558986216075725,0.5342475540497702,33,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.051224944320712694,0.8700866089273818,9,1,1,1,1,0.0015939558722800516,0.5128339510682487,34,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.051224944320712694,0.9493670886075949,18,1,1,1,1,0.0015939558722800516,0.5128339510682487,34,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.066815144766147,0.9480346435709527,18,1,1,1,1,0.0385325961069198,0.5246723705323815,34,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.062360801781737196,0.9407061958694204,18,1,1,1,1,-0.013965607609432207,0.5152072475282106,34,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.05790645879732739,0.9473684210526315,18,1,1,1,1,0.0015939558722800516,0.5128339510682487,34,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.028953229398663696,0.9600266489007329,40,1,0,1,1,0.07570965706840366,0.49589930309567265,35,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.0400890868596882,0.9480346435709527,27,1,0,1,1,0.07570965706840366,0.49589930309567265,35,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.04899777282850779,0.950033311125916,12,1,1,1,1,0.10678068662917278,0.41346708838721113,35,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.051224944320712694,0.9473684210526315,12,1,1,1,1,0.09631828447517873,0.47536617388642366,35,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.04899777282850779,0.9480346435709527,12,1,1,1,1,0.07570965706840366,0.49589930309567265,35,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0645879732739421,0.9247168554297135,8,1,1,1,1,-0.03956430947295414,0.10897492379757256,36,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.0467706013363029,0.9600266489007329,8,1,1,1,1,-0.03956430947295414,0.10897492379757256,36,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0400890868596882,0.9580279813457695,8,1,1,1,1,-0.007434454649162673,0.3297838809682023,36,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.044543429844097995,0.955363091272485,30,1,0,1,1,-0.03858060004618842,0.20406814225697012,36,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.042316258351893093,0.9560293137908061,8,1,1,1,1,-0.03956430947295414,0.10897492379757256,36,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0334075723830735,0.9373750832778148,2,1,1,1,1,0.018096541161666948,0.4786513196123954,37,1,1,1,1,100,clean,step,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
